ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,RETIRE_READ,SPINLOCK,THREAD_CNT,WORKLOAD,WW_STARV_FREE,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,16,TPCC,false,15082,0,0,4.846631,8.000000,4.000000,259.000000,1.206588,0.769387,0.249258,1.406106,1.057554,14.543343,2.108108,0.000000,0.000000,0.000023,34.953154,695050.065240,0.210065,17.913565,1.160670,26.847181,1.187623,0.000000,0.146025,1518387
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,16,TPCC,false,13200,0,0,3.873133,4.000000,2.000000,22.000000,0.670171,0.598999,0.211594,1.076024,0.696863,7.005512,2.000000,0.000000,0.000000,0.000016,23.942891,1001676.183484,0.087961,9.513846,1.045447,15.955708,1.039602,0.000000,0.064643,1498939
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,16,TPCC,false,10042,0,0,4.925753,2.000000,1.000000,0.000000,0.499220,0.405011,0.160872,0.829846,0.539902,3.920429,-nan,0.000000,0.000000,0.000015,22.184231,1068314.870387,0.052873,5.954079,1.172556,13.651667,0.798797,0.000000,0.017905,1481234
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,16,TPCC,false,0,0,0,3.478518,0.000000,0.000000,0.000000,0.000129,0.001231,0.000700,0.545570,0.245982,0.015442,-nan,0.000000,0.000000,0.000009,12.482964,1827806.945950,0.000000,1.466107,1.176938,6.087297,0.013235,0.000000,0.000584,1426028
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,32,TPCC,false,34782,0,0,12.259177,29.000000,10.000000,1179.000000,6.884217,2.888007,0.703864,7.020728,4.185557,252.344816,2.151824,0.000000,0.000000,0.000098,313.883955,325205.739949,0.967333,266.026419,2.114240,291.673599,2.770695,0.000000,2.892928,3189902
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,32,TPCC,false,53066,0,0,11.366106,16.000000,7.000000,2326.000000,5.245787,2.274471,0.656133,5.439704,3.561552,78.965153,2.140155,0.000000,0.000000,0.000044,137.717668,715793.242335,1.192333,90.131741,2.410143,114.411304,4.228856,0.000000,2.142844,3080543
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,32,TPCC,false,48015,0,0,7.630407,8.000000,4.000000,905.000000,3.506138,1.250243,0.513750,2.876074,2.664772,36.742606,2.068508,0.000000,0.000000,0.000028,86.384946,1128474.033206,0.742104,44.038645,2.762274,63.084147,4.005667,0.000000,0.690518,3046349
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,32,TPCC,false,29572,0,0,10.006002,4.000000,2.000000,92.000000,2.678815,1.392639,0.495251,2.761084,2.311306,24.044538,2.000000,0.000000,0.000000,0.000025,75.568426,1258915.621651,0.306760,30.909108,3.782587,52.606662,2.372667,0.000000,0.260487,2972946
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,32,TPCC,false,20301,0,0,8.027458,2.000000,1.000000,0.000000,1.813126,0.667677,0.368820,1.855451,1.541815,12.109925,-nan,0.000000,0.000000,0.000024,63.269814,1307233.930965,0.182137,17.054032,5.791505,40.284086,1.644590,0.000000,0.083027,2584639
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.113119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019854,0.016952,0.001072,-nan,0.000000,0.000000,0.000005,0.508006,196847.900940,0.000000,0.078931,0.042049,0.270309,0.001023,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.116876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019657,0.016898,0.001068,-nan,0.000000,0.000000,0.000005,0.525862,190163.900421,0.000000,0.078061,0.041316,0.274408,0.001022,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.134706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019958,0.017050,0.001075,-nan,0.000000,0.000000,0.000006,0.575619,173725.949091,0.000000,0.080860,0.046381,0.285424,0.001036,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.138716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020001,0.017010,0.001070,-nan,0.000000,0.000000,0.000007,0.650822,153651.844542,0.000000,0.079329,0.056167,0.298765,0.001022,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.135485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020030,0.016990,0.001070,-nan,0.000000,0.000000,0.000010,1.017588,98271.583470,0.000000,0.079618,0.126195,0.449929,0.001024,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,2,TPCC,false,603,0,0,0.525302,2.000000,1.000000,0.000000,0.075179,0.072010,0.022059,0.127175,0.095113,0.447829,-nan,0.000000,0.000000,0.000012,2.467836,160404.501242,0.003579,0.770188,0.129851,1.672043,0.048880,0.000000,0.002843,197926
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.456643,0.000000,0.000000,0.000000,0.000018,0.000166,0.000098,0.069261,0.033501,0.002108,-nan,0.000000,0.000000,0.000008,1.481046,266328.071270,0.000000,0.197720,0.105816,0.842598,0.001825,0.000000,0.000068,197222
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.441755,0.000000,0.000000,0.000000,0.000010,0.000086,0.000049,0.069409,0.033609,0.002114,-nan,0.000000,0.000000,0.000007,1.390662,284260.299271,0.000000,0.193018,0.095729,0.764218,0.001811,0.000000,0.000058,197655
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.457334,0.000000,0.000000,0.000000,0.000005,0.000015,0.000010,0.068248,0.032751,0.002057,-nan,0.000000,0.000000,0.000008,1.502409,256461.463404,0.000000,0.190899,0.112824,0.777897,0.001795,0.000000,0.000009,192655
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.372357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065295,0.031602,0.001997,-nan,0.000000,0.000000,0.000008,1.452184,256585.915067,0.000000,0.180127,0.116677,0.725500,0.001737,0.000000,0.000000,186305
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,4,TPCC,false,2061,0,0,1.122641,4.000000,2.000000,6.000000,0.244542,0.188168,0.061818,0.322015,0.253098,2.050363,2.000000,0.000000,0.000000,0.000017,6.641323,239022.237275,0.020766,2.856817,0.294472,4.853271,0.165204,0.000000,0.017796,396856
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,4,TPCC,false,1457,0,0,1.172463,2.000000,1.000000,0.000000,0.146946,0.124983,0.043806,0.248536,0.179769,0.901480,-nan,0.000000,0.000000,0.000013,5.033520,311045.948274,0.007758,1.520570,0.249375,3.293578,0.118184,0.000000,0.004833,391414
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.943666,0.000000,0.000000,0.000000,0.000041,0.000406,0.000234,0.153638,0.067456,0.004248,-nan,0.000000,0.000000,0.000008,3.081646,511996.505307,0.000000,0.437349,0.191080,1.651083,0.003652,0.000000,0.000126,394448
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.999657,0.000000,0.000000,0.000000,0.000019,0.000073,0.000042,0.133901,0.063511,0.004015,-nan,0.000000,0.000000,0.000008,3.146103,473906.941757,0.000000,0.377994,0.199623,1.633543,0.003465,0.000000,0.000049,372740
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.797793,0.000000,0.000000,0.000000,0.000004,0.000015,0.000007,0.126017,0.060470,0.003817,-nan,0.000000,0.000000,0.000008,2.902860,489926.403762,0.000000,0.350267,0.268894,1.433403,0.003319,0.000000,0.000008,355547
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,8,TPCC,false,8177,0,0,2.474830,7.000000,3.000000,117.000000,0.642891,0.420398,0.129076,0.747985,0.565005,7.543697,2.051282,0.000000,0.000000,0.000023,18.102843,351640.674311,0.105153,9.331808,0.561515,13.948201,0.642241,0.000000,0.075667,795712
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,8,TPCC,false,7129,0,0,2.110784,4.000000,2.000000,18.000000,0.383722,0.297701,0.112951,0.542004,0.393433,3.520092,2.000000,0.000000,0.000000,0.000016,12.187058,492047.893309,0.050075,4.848820,0.495019,8.501460,0.560642,0.000000,0.027936,749577
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,8,TPCC,false,3788,0,0,1.883728,2.000000,1.000000,0.000000,0.222218,0.214853,0.082224,0.409813,0.273566,1.493983,-nan,0.000000,0.000000,0.000012,8.842836,665700.451468,0.015199,2.505914,0.458433,5.401204,0.302199,0.000000,0.009321,735835
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,8,TPCC,false,0,0,0,2.297561,0.000000,0.000000,0.000000,0.000092,0.000827,0.000463,0.286190,0.130389,0.008221,-nan,0.000000,0.000000,0.000009,7.031447,866467.458936,0.000000,0.803432,0.428637,3.680463,0.007084,0.000000,0.000327,761565
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,8,TPCC,false,0,0,0,1.697679,0.000000,0.000000,0.000000,0.000045,0.000416,0.000298,0.260872,0.123285,0.007796,-nan,0.000000,0.000000,0.000008,6.125346,941564.380846,0.000000,0.723191,0.521638,2.990198,0.006710,0.000000,0.000110,720926
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,16,TPCC,false,24308,0,0,6.112346,16.000000,4.000000,983.000000,2.133355,1.355246,0.328049,2.740178,1.521759,36.361184,2.087487,0.000000,0.000000,0.000040,63.730260,399989.080026,0.496837,41.756209,1.090200,52.936141,1.910133,0.000000,1.058450,1593213
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,16,TPCC,false,18747,0,0,4.678420,8.000000,3.000000,304.000000,1.101259,0.721972,0.245947,1.287496,0.935473,14.323148,2.078947,0.000000,0.000000,0.000023,34.756552,702462.313634,0.244076,17.410582,1.178355,26.160960,1.470476,0.000000,0.173529,1525948
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,16,TPCC,false,11027,0,0,4.524889,4.000000,2.000000,19.000000,0.736220,0.605275,0.213351,1.120236,0.708311,7.910423,2.000000,0.000000,0.000000,0.000017,26.097263,922703.366773,0.087341,10.497591,1.177632,17.940127,0.875704,0.000000,0.078481,1505002
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,16,TPCC,false,9241,0,0,3.866788,2.000000,1.000000,0.000000,0.406195,0.391740,0.159491,0.814448,0.516618,3.132423,-nan,0.000000,0.000000,0.000012,18.387853,1318673.138580,0.036267,5.108049,1.011825,10.929204,0.734297,0.000000,0.012364,1515473
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,16,TPCC,false,0,0,0,3.463696,0.000000,0.000000,0.000000,0.000135,0.001382,0.000778,0.543319,0.241413,0.015151,-nan,0.000000,0.000000,0.000009,12.284241,1814278.989359,0.000000,1.450840,0.958083,6.022998,0.013023,0.000000,0.000564,1392940
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,32,TPCC,false,30993,0,0,13.666398,32.000000,10.000000,996.000000,6.801618,3.348268,0.734880,7.450856,4.062228,262.942034,2.182731,0.000000,0.000000,0.000101,325.328485,314371.930801,1.518002,277.111648,2.190442,302.993238,2.438078,0.000000,3.236488,3196067
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,32,TPCC,false,59491,0,0,8.321823,16.000000,6.000000,2803.000000,4.611575,1.591610,0.553185,4.090646,3.008400,64.838972,2.140564,0.000000,0.000000,0.000040,116.642842,795089.818783,1.390333,73.745988,2.303844,93.882364,4.805774,0.000000,1.628481,2898173
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,32,TPCC,false,41288,0,0,7.163493,8.000000,5.000000,687.000000,3.303204,1.233615,0.493086,2.753924,2.504242,35.136916,2.085881,0.000000,0.000000,0.000027,81.277368,1162560.473671,0.578530,42.082473,2.635251,59.792058,3.327435,0.000000,0.602873,2952808
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,32,TPCC,false,28110,0,0,9.358029,4.000000,3.000000,138.000000,2.581064,1.334542,0.472118,2.703141,2.231382,21.397195,2.021739,0.000000,0.000000,0.000024,70.308866,1313261.850552,0.350485,28.004588,3.880439,48.300386,2.311380,0.000000,0.231004,2885436
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,32,TPCC,false,17905,0,0,8.036354,2.000000,1.000000,0.000000,1.688621,0.705234,0.322902,1.821850,1.408079,11.622797,-nan,0.000000,0.000000,0.000023,59.062325,1361766.366714,0.135717,16.294176,5.057675,37.248155,1.446300,0.000000,0.100683,2513409
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.114330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019834,0.016963,0.001071,-nan,0.000000,0.000000,0.000005,0.511841,195373.287422,0.000000,0.079080,0.042914,0.272201,0.001021,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.116352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019522,0.016858,0.001097,-nan,0.000000,0.000000,0.000005,0.524061,190817.524865,0.000000,0.077616,0.040939,0.273541,0.001024,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.121742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020039,0.017042,0.001072,-nan,0.000000,0.000000,0.000006,0.610364,163836.712940,0.000000,0.082443,0.046677,0.292794,0.001023,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.156045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020110,0.017035,0.001070,-nan,0.000000,0.000000,0.000007,0.747683,133746.434161,0.000000,0.080776,0.069047,0.344776,0.001024,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.133054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020064,0.016975,0.001068,-nan,0.000000,0.000000,0.000010,0.964518,103678.768422,0.000000,0.081313,0.115252,0.431011,0.001020,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,2,TPCC,false,620,0,0,0.510972,2.000000,1.000000,0.000000,0.073526,0.068735,0.021615,0.119408,0.088690,0.439707,-nan,0.000000,0.000000,0.000012,2.406679,164919.388992,0.003414,0.745963,0.128151,1.623173,0.049823,0.000000,0.002479,198454
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.398803,0.000000,0.000000,0.000000,0.000024,0.000235,0.000136,0.068317,0.032751,0.002076,-nan,0.000000,0.000000,0.000007,1.352633,284072.622576,0.000000,0.189760,0.092464,0.755540,0.001778,0.000000,0.000081,192123
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.400270,0.000000,0.000000,0.000000,0.000009,0.000038,0.000022,0.068935,0.033587,0.002112,-nan,0.000000,0.000000,0.000007,1.355014,291926.116983,0.000000,0.191217,0.092544,0.720774,0.001815,0.000000,0.000019,197782
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.453849,0.000000,0.000000,0.000000,0.000006,0.000038,0.000021,0.067610,0.032540,0.002082,-nan,0.000000,0.000000,0.000008,1.530363,248232.665312,0.000000,0.188908,0.105333,0.793989,0.001761,0.000000,0.000014,189943
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.474911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067595,0.033130,0.002054,-nan,0.000000,0.000000,0.000010,1.889262,200804.351819,0.000000,0.205718,0.166898,0.949200,0.001795,0.000000,0.000000,189686
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,4,TPCC,false,1889,0,0,1.120990,4.000000,2.000000,9.000000,0.236046,0.188760,0.062517,0.318557,0.248809,1.989356,2.000000,0.000000,0.000000,0.000016,6.493439,245254.958818,0.018643,2.787343,0.282872,4.742491,0.151840,0.000000,0.018214,398137
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,4,TPCC,false,1743,0,0,0.878083,2.000000,1.000000,0.000000,0.107584,0.104045,0.040001,0.205206,0.141114,0.691723,-nan,0.000000,0.000000,0.000011,4.060958,362930.125625,0.006735,1.202397,0.217772,2.541170,0.139521,0.000000,0.004607,368461
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.897766,0.000000,0.000000,0.000000,0.000035,0.000295,0.000171,0.149619,0.066800,0.004206,-nan,0.000000,0.000000,0.000008,2.991864,522792.490356,0.000000,0.426805,0.192414,1.590062,0.003639,0.000000,0.000128,391031
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.907896,0.000000,0.000000,0.000000,0.000018,0.000130,0.000074,0.130548,0.063327,0.003931,-nan,0.000000,0.000000,0.000008,3.035919,482026.051010,0.000000,0.398302,0.212931,1.598268,0.003442,0.000000,0.000048,365848
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.845621,0.000000,0.000000,0.000000,0.000010,0.000079,0.000039,0.134014,0.064379,0.004054,-nan,0.000000,0.000000,0.000008,3.050256,495798.400889,0.000000,0.371688,0.266048,1.526569,0.003523,0.000000,0.000019,378078
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,8,TPCC,false,7460,0,0,2.611395,7.000000,3.000000,106.000000,0.701270,0.459398,0.133440,0.800810,0.621299,7.651727,2.075472,0.000000,0.000000,0.000023,18.485150,344842.857235,0.098113,9.598582,0.551914,14.410670,0.587249,0.000000,0.080724,796809
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,8,TPCC,false,6160,0,0,2.428632,4.000000,2.000000,24.000000,0.430564,0.321384,0.118234,0.604592,0.430121,4.058589,2.000000,0.000000,0.000000,0.000018,13.565850,453436.837231,0.052396,5.506843,0.570482,9.688286,0.486913,0.000000,0.037465,768907
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,8,TPCC,false,4217,0,0,1.884948,2.000000,1.000000,0.000000,0.213586,0.212654,0.083505,0.404304,0.256186,1.494317,-nan,0.000000,0.000000,0.000012,8.871610,686428.720586,0.016759,2.489346,0.464120,5.372401,0.337249,0.000000,0.009213,761216
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,8,TPCC,false,0,0,0,2.023410,0.000000,0.000000,0.000000,0.000085,0.000698,0.000392,0.291293,0.127002,0.007968,-nan,0.000000,0.000000,0.000009,6.555677,902913.369301,0.000000,0.791579,0.431765,3.392740,0.006949,0.000000,0.000335,739901
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,8,TPCC,false,0,0,0,2.188059,0.000000,0.000000,0.000000,0.000046,0.000235,0.000147,0.272272,0.141117,0.008111,-nan,0.000000,0.000000,0.000011,7.892378,733105.265178,0.000000,0.899616,0.749760,4.253571,0.007280,0.000000,0.000146,723243
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,16,TPCC,false,24585,0,0,5.917200,15.000000,6.000000,915.000000,2.093427,1.313644,0.319848,2.625916,1.482248,35.302318,2.142077,0.000000,0.000000,0.000039,62.159177,410000.796628,0.477607,40.519824,1.089426,51.438947,1.923769,0.000000,1.025311,1592832
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,16,TPCC,false,18588,0,0,4.279941,8.000000,4.000000,338.000000,1.029626,0.692232,0.233738,1.279565,0.915037,12.636595,2.082840,0.000000,0.000000,0.000021,31.454760,762605.861126,0.225749,15.665656,1.037937,23.405590,1.459498,0.000000,0.134424,1499224
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,16,TPCC,false,13646,0,0,3.944322,4.000000,2.000000,21.000000,0.676857,0.600456,0.210679,1.079459,0.699038,6.885984,2.000000,0.000000,0.000000,0.000016,24.019318,997066.099165,0.093406,9.399236,1.045176,15.973294,1.073913,0.000000,0.066328,1496803
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,16,TPCC,false,8633,0,0,3.794762,2.000000,1.000000,0.000000,0.396903,0.413695,0.159918,0.795758,0.506175,3.110457,-nan,0.000000,0.000000,0.000012,18.010351,1339822.432187,0.033870,5.054099,0.964421,10.770927,0.686790,0.000000,0.019713,1508167
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,16,TPCC,false,0,0,0,4.558828,0.000000,0.000000,0.000000,0.000195,0.001360,0.000768,0.559598,0.262064,0.015992,-nan,0.000000,0.000000,0.000011,15.890392,1424783.491060,0.000000,1.589792,1.448722,8.116029,0.014109,0.000000,0.000769,1415023
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,32,TPCC,false,33916,0,0,12.922455,25.000000,7.000000,1184.000000,6.943478,3.094779,0.730020,7.279215,4.172952,259.438174,2.182432,0.000000,0.000000,0.000100,321.745664,317471.230516,1.170513,273.437368,2.208497,299.556845,2.684176,0.000000,2.963468,3192031
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,32,TPCC,false,60845,0,0,8.560120,16.000000,6.000000,2879.000000,4.451129,1.690136,0.565305,4.218917,2.948417,64.613464,2.160820,0.000000,0.000000,0.000039,116.035942,805188.584177,1.179002,73.608724,2.139331,93.696119,4.863313,0.000000,1.722932,2919713
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,32,TPCC,false,44994,0,0,9.352892,8.000000,3.000000,815.000000,3.863541,1.481825,0.552648,3.249990,2.865086,42.195322,2.057669,0.000000,0.000000,0.000031,97.023174,1040359.781338,0.719147,50.228948,3.100630,72.910915,3.568404,0.000000,0.603625,3154344
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,32,TPCC,false,26634,0,0,9.003354,4.000000,3.000000,83.000000,2.396630,1.278619,0.463278,2.577067,2.181310,19.799809,2.012048,0.000000,0.000000,0.000022,64.315623,1422506.257339,0.248643,26.212185,3.048226,44.227475,2.130811,0.000000,0.186807,2859043
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,32,TPCC,false,20227,0,0,9.403276,2.000000,1.000000,0.000000,1.838073,0.857017,0.366500,2.147344,1.626171,12.478930,-nan,0.000000,0.000000,0.000023,65.991668,1388912.309543,0.179998,17.885083,5.602635,41.241419,1.641722,0.000000,0.095681,2864270
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.112465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019789,0.016929,0.001069,-nan,0.000000,0.000000,0.000005,0.506168,197563.005406,0.000000,0.078910,0.041557,0.269495,0.001030,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.114263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019967,0.017010,0.001074,-nan,0.000000,0.000000,0.000005,0.529734,188774.093580,0.000000,0.077289,0.040708,0.271338,0.001019,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.110185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019942,0.017063,0.001074,-nan,0.000000,0.000000,0.000006,0.561852,177982.717045,0.000000,0.080526,0.046473,0.274589,0.001014,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.127164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020094,0.017025,0.001067,-nan,0.000000,0.000000,0.000007,0.714167,140023.176776,0.000000,0.078918,0.063322,0.324217,0.001022,0.000000,0.000000,100000
